scenario,replication,seed,n,tau,estimator,estimate,bias,success,error,n_total,n_treated,n_control,n_matched_treated,n_unique_matched_controls,uses_matching,estimand,covariates,uses_forbidden_variables,mean_match_distance,max_match_distance,share_treated_outside_common_support,warnings,model_formula,params_overridden,matching_options
B,67,20460568,1000,2.0,did,2.542223245818897,0.5422232458188971,True,,1000,504,496,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,67,20460568,1000,2.0,did_with_covariates,1.8941538869977406,-0.10584611300225943,True,,1000,504,496,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,67,20460568,1000,2.0,psm_did,1.8891445942385912,-0.11085540576140884,True,,1000,504,496,504.0,232.0,True,ATT,"x1,x2",False,0.002262060493064603,0.0889289521454304,0.03968253968253968,,,False,{}
B,68,20460569,1000,2.0,psm,2.5652965799965495,0.5652965799965495,True,,1000,485,515,485.0,243.0,True,ATT,"x1,x2",False,0.001815810314894776,0.09969789007967755,0.024742268041237112,,,False,{}
B,68,20460569,1000,2.0,did,2.5247435160532454,0.5247435160532454,True,,1000,485,515,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,68,20460569,1000,2.0,did_with_covariates,1.8738686511128204,-0.12613134888717958,True,,1000,485,515,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,68,20460569,1000,2.0,psm_did,1.9604810736410945,-0.039518926358905526,True,,1000,485,515,485.0,243.0,True,ATT,"x1,x2",False,0.001815810314894776,0.09969789007967755,0.024742268041237112,,,False,{}
B,69,20460570,1000,2.0,psm,2.4785390316493614,0.4785390316493614,True,,1000,503,497,503.0,235.0,True,ATT,"x1,x2",False,0.0020192171404413138,0.08117795786486526,0.033797216699801194,,,False,{}
B,69,20460570,1000,2.0,did,2.798148995764807,0.7981489957648069,True,,1000,503,497,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,69,20460570,1000,2.0,did_with_covariates,2.146684727350164,0.14668472735016413,True,,1000,503,497,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,69,20460570,1000,2.0,psm_did,1.993079691703253,-0.0069203082967470575,True,,1000,503,497,503.0,235.0,True,ATT,"x1,x2",False,0.0020192171404413138,0.08117795786486526,0.033797216699801194,,,False,{}
B,70,20460571,1000,2.0,psm,2.474774031360613,0.4747740313606128,True,,1000,537,463,537.0,236.0,True,ATT,"x1,x2",False,0.001245261606287978,0.04979793592282811,0.00931098696461825,,,False,{}
B,70,20460571,1000,2.0,did,2.686204613960527,0.6862046139605269,True,,1000,537,463,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,70,20460571,1000,2.0,did_with_covariates,2.053664261087075,0.053664261087075005,True,,1000,537,463,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,70,20460571,1000,2.0,psm_did,2.1103196949070293,0.11031969490702931,True,,1000,537,463,537.0,236.0,True,ATT,"x1,x2",False,0.001245261606287978,0.04979793592282811,0.00931098696461825,,,False,{}
B,71,20460572,1000,2.0,psm,2.563439918538497,0.5634399185384971,True,,1000,512,488,512.0,238.0,True,ATT,"x1,x2",False,0.001933312665146213,0.05244961292586281,0.02734375,,,False,{}
B,71,20460572,1000,2.0,did,2.6965127164824825,0.6965127164824825,True,,1000,512,488,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,71,20460572,1000,2.0,did_with_covariates,2.0518556777679495,0.051855677767949526,True,,1000,512,488,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,71,20460572,1000,2.0,psm_did,2.12120295858964,0.12120295858963992,True,,1000,512,488,512.0,238.0,True,ATT,"x1,x2",False,0.001933312665146213,0.05244961292586281,0.02734375,,,False,{}
B,72,20460573,1000,2.0,psm,2.286228575530099,0.28622857553009906,True,,1000,517,483,517.0,247.0,True,ATT,"x1,x2",False,0.0012836220194933075,0.08117312675454502,0.007736943907156673,,,False,{}
B,72,20460573,1000,2.0,did,2.373982587375772,0.37398258737577184,True,,1000,517,483,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,72,20460573,1000,2.0,did_with_covariates,1.824958313214848,-0.17504168678515208,True,,1000,517,483,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,72,20460573,1000,2.0,psm_did,1.745245384232876,-0.2547546157671241,True,,1000,517,483,517.0,247.0,True,ATT,"x1,x2",False,0.0012836220194933075,0.08117312675454502,0.007736943907156673,,,False,{}
B,73,20460574,1000,2.0,psm,2.580687394377415,0.5806873943774149,True,,1000,489,511,489.0,235.0,True,ATT,"x1,x2",False,0.002188622798445212,0.09295790360657097,0.04294478527607362,,,False,{}
B,73,20460574,1000,2.0,did,2.6863538659779533,0.6863538659779533,True,,1000,489,511,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,73,20460574,1000,2.0,did_with_covariates,2.036756567843633,0.036756567843633015,True,,1000,489,511,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,73,20460574,1000,2.0,psm_did,2.0448726421142123,0.04487264211421227,True,,1000,489,511,489.0,235.0,True,ATT,"x1,x2",False,0.002188622798445212,0.09295790360657097,0.04294478527607362,,,False,{}
B,74,20460575,1000,2.0,psm,2.3362813231998643,0.33628132319986426,True,,1000,475,525,475.0,250.0,True,ATT,"x1,x2",False,0.0013448171200139704,0.023373394062035535,0.016842105263157894,,,False,{}
B,74,20460575,1000,2.0,did,2.4905010772201703,0.49050107722017033,True,,1000,475,525,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,74,20460575,1000,2.0,did_with_covariates,1.9167183660462819,-0.08328163395371813,True,,1000,475,525,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,74,20460575,1000,2.0,psm_did,1.8270136603035632,-0.17298633969643684,True,,1000,475,525,475.0,250.0,True,ATT,"x1,x2",False,0.0013448171200139704,0.023373394062035535,0.016842105263157894,,,False,{}
B,75,20460576,1000,2.0,psm,2.4629952104306243,0.4629952104306243,True,,1000,520,480,520.0,253.0,True,ATT,"x1,x2",False,0.0010092738220084311,0.016342647446559444,0.007692307692307693,,,False,{}
B,75,20460576,1000,2.0,did,2.580670772034156,0.5806707720341562,True,,1000,520,480,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,75,20460576,1000,2.0,did_with_covariates,2.0346115918599184,0.034611591859918356,True,,1000,520,480,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,75,20460576,1000,2.0,psm_did,2.0521898159606953,0.052189815960695274,True,,1000,520,480,520.0,253.0,True,ATT,"x1,x2",False,0.0010092738220084311,0.016342647446559444,0.007692307692307693,,,False,{}
B,76,20460577,1000,2.0,psm,2.5189948381023104,0.5189948381023104,True,,1000,513,487,513.0,251.0,True,ATT,"x1,x2",False,0.0011273712435208045,0.022468816262960267,0.003898635477582846,,,False,{}
B,76,20460577,1000,2.0,did,2.5925953493474427,0.5925953493474427,True,,1000,513,487,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,76,20460577,1000,2.0,did_with_covariates,2.0984385685645073,0.09843856856450728,True,,1000,513,487,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,76,20460577,1000,2.0,psm_did,2.0302340022332985,0.03023400223329853,True,,1000,513,487,513.0,251.0,True,ATT,"x1,x2",False,0.0011273712435208045,0.022468816262960267,0.003898635477582846,,,False,{}
B,77,20460578,1000,2.0,psm,2.328832941746435,0.32883294174643485,True,,1000,522,478,522.0,235.0,True,ATT,"x1,x2",False,0.0013611389037823682,0.06408567229407403,0.013409961685823755,,,False,{}
B,77,20460578,1000,2.0,did,2.470546759397745,0.4705467593977448,True,,1000,522,478,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,77,20460578,1000,2.0,did_with_covariates,1.8802990394111907,-0.1197009605888093,True,,1000,522,478,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,77,20460578,1000,2.0,psm_did,1.8487198589715543,-0.15128014102844567,True,,1000,522,478,522.0,235.0,True,ATT,"x1,x2",False,0.0013611389037823682,0.06408567229407403,0.013409961685823755,,,False,{}
B,78,20460579,1000,2.0,psm,2.416122608040144,0.4161226080401441,True,,1000,503,497,503.0,243.0,True,ATT,"x1,x2",False,0.0014488239266881291,0.03524795666436642,0.0,,,False,{}
B,78,20460579,1000,2.0,did,2.6847288640269156,0.6847288640269156,True,,1000,503,497,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,78,20460579,1000,2.0,did_with_covariates,2.088012573179262,0.08801257317926181,True,,1000,503,497,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,78,20460579,1000,2.0,psm_did,2.105984569519206,0.10598456951920587,True,,1000,503,497,503.0,243.0,True,ATT,"x1,x2",False,0.0014488239266881291,0.03524795666436642,0.0,,,False,{}
B,79,20460580,1000,2.0,psm,2.6297173921119295,0.6297173921119295,True,,1000,493,507,493.0,239.0,True,ATT,"x1,x2",False,0.0013309140186068538,0.023025036248897512,0.004056795131845842,,,False,{}
B,79,20460580,1000,2.0,did,2.6473833198661665,0.6473833198661665,True,,1000,493,507,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,79,20460580,1000,2.0,did_with_covariates,1.988469071818543,-0.011530928181457067,True,,1000,493,507,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,79,20460580,1000,2.0,psm_did,2.2099993484729907,0.20999934847299073,True,,1000,493,507,493.0,239.0,True,ATT,"x1,x2",False,0.0013309140186068538,0.023025036248897512,0.004056795131845842,,,False,{}
B,80,20460581,1000,2.0,psm,2.585819663787683,0.5858196637876829,True,,1000,509,491,509.0,234.0,True,ATT,"x1,x2",False,0.0016659438243590327,0.0772237263309914,0.0137524557956778,,,False,{}
B,80,20460581,1000,2.0,did,2.7479155808181517,0.7479155808181517,True,,1000,509,491,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,80,20460581,1000,2.0,did_with_covariates,2.0561198563767613,0.05611985637676131,True,,1000,509,491,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,80,20460581,1000,2.0,psm_did,1.9410616524580617,-0.058938347541938274,True,,1000,509,491,509.0,234.0,True,ATT,"x1,x2",False,0.0016659438243590327,0.0772237263309914,0.0137524557956778,,,False,{}
B,81,20460582,1000,2.0,psm,2.5730864402155995,0.5730864402155995,True,,1000,505,495,505.0,245.0,True,ATT,"x1,x2",False,0.0012953974573436105,0.054313554108242235,0.013861386138613862,,,False,{}
B,81,20460582,1000,2.0,did,2.618188652993522,0.6181886529935219,True,,1000,505,495,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,81,20460582,1000,2.0,did_with_covariates,2.0408013494525408,0.04080134945254077,True,,1000,505,495,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,81,20460582,1000,2.0,psm_did,2.0676701993133504,0.06767019931335039,True,,1000,505,495,505.0,245.0,True,ATT,"x1,x2",False,0.0012953974573436105,0.054313554108242235,0.013861386138613862,,,False,{}
B,82,20460583,1000,2.0,psm,2.56686871517174,0.56686871517174,True,,1000,491,509,491.0,236.0,True,ATT,"x1,x2",False,0.0014441499679278336,0.046851435770761896,0.014256619144602852,,,False,{}
B,82,20460583,1000,2.0,did,2.6294223400951466,0.6294223400951466,True,,1000,491,509,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,82,20460583,1000,2.0,did_with_covariates,2.109973318612975,0.10997331861297521,True,,1000,491,509,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,82,20460583,1000,2.0,psm_did,2.11258843041006,0.11258843041006017,True,,1000,491,509,491.0,236.0,True,ATT,"x1,x2",False,0.0014441499679278336,0.046851435770761896,0.014256619144602852,,,False,{}
B,83,20460584,1000,2.0,psm,2.264295996196656,0.264295996196656,True,,1000,521,479,521.0,238.0,True,ATT,"x1,x2",False,0.0019364009240377534,0.08738087456322019,0.023032629558541268,,,False,{}
B,83,20460584,1000,2.0,did,2.6386878492454984,0.6386878492454984,True,,1000,521,479,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,83,20460584,1000,2.0,did_with_covariates,2.0373277468593303,0.03732774685933027,True,,1000,521,479,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,83,20460584,1000,2.0,psm_did,2.0294736524973587,0.02947365249735867,True,,1000,521,479,521.0,238.0,True,ATT,"x1,x2",False,0.0019364009240377534,0.08738087456322019,0.023032629558541268,,,False,{}
B,84,20460585,1000,2.0,psm,2.590545843417461,0.5905458434174609,True,,1000,500,500,500.0,234.0,True,ATT,"x1,x2",False,0.0013565825006196476,0.05726379302784523,0.006,,,False,{}
B,84,20460585,1000,2.0,did,2.6617042191741804,0.6617042191741804,True,,1000,500,500,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,84,20460585,1000,2.0,did_with_covariates,2.0547815906583997,0.054781590658399715,True,,1000,500,500,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,84,20460585,1000,2.0,psm_did,2.0877176457779956,0.08771764577799557,True,,1000,500,500,500.0,234.0,True,ATT,"x1,x2",False,0.0013565825006196476,0.05726379302784523,0.006,,,False,{}
B,85,20460586,1000,2.0,psm,2.183296473789825,0.18329647378982505,True,,1000,493,507,493.0,241.0,True,ATT,"x1,x2",False,0.0020866558294013356,0.03990472297408332,0.014198782961460446,,,False,{}
B,85,20460586,1000,2.0,did,2.539463664566623,0.5394636645666231,True,,1000,493,507,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,85,20460586,1000,2.0,did_with_covariates,1.8389258402870379,-0.16107415971296213,True,,1000,493,507,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,85,20460586,1000,2.0,psm_did,1.7714858576867856,-0.22851414231321443,True,,1000,493,507,493.0,241.0,True,ATT,"x1,x2",False,0.0020866558294013356,0.03990472297408332,0.014198782961460446,,,False,{}
B,86,20460587,1000,2.0,psm,2.5964225269018804,0.5964225269018804,True,,1000,512,488,512.0,233.0,True,ATT,"x1,x2",False,0.001567321068082105,0.036065205665855915,0.01171875,,,False,{}
B,86,20460587,1000,2.0,did,2.6583796756098814,0.6583796756098814,True,,1000,512,488,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,86,20460587,1000,2.0,did_with_covariates,2.018710850060848,0.01871085006084794,True,,1000,512,488,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,86,20460587,1000,2.0,psm_did,1.9434268790851092,-0.05657312091489075,True,,1000,512,488,512.0,233.0,True,ATT,"x1,x2",False,0.001567321068082105,0.036065205665855915,0.01171875,,,False,{}
B,87,20460588,1000,2.0,psm,2.565565072286268,0.565565072286268,True,,1000,501,499,501.0,236.0,True,ATT,"x1,x2",False,0.001356838706081815,0.023251590538883482,0.001996007984031936,,,False,{}
B,87,20460588,1000,2.0,did,2.6945760947677906,0.6945760947677906,True,,1000,501,499,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,87,20460588,1000,2.0,did_with_covariates,2.126891264183163,0.126891264183163,True,,1000,501,499,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,87,20460588,1000,2.0,psm_did,2.043493666420446,0.043493666420446164,True,,1000,501,499,501.0,236.0,True,ATT,"x1,x2",False,0.001356838706081815,0.023251590538883482,0.001996007984031936,,,False,{}
B,88,20460589,1000,2.0,psm,2.666708348865344,0.666708348865344,True,,1000,515,485,515.0,246.0,True,ATT,"x1,x2",False,0.0024245535892653968,0.08967903939518318,0.05242718446601942,,,False,{}
B,88,20460589,1000,2.0,did,2.5846258140316998,0.5846258140316998,True,,1000,515,485,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,88,20460589,1000,2.0,did_with_covariates,1.9911345672303824,-0.008865432769617598,True,,1000,515,485,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,88,20460589,1000,2.0,psm_did,2.1265659505435015,0.1265659505435015,True,,1000,515,485,515.0,246.0,True,ATT,"x1,x2",False,0.0024245535892653968,0.08967903939518318,0.05242718446601942,,,False,{}
B,89,20460590,1000,2.0,psm,2.501031200290934,0.5010312002909338,True,,1000,510,490,510.0,248.0,True,ATT,"x1,x2",False,0.001431413566484913,0.035533616003757706,0.0,,,False,{}
B,89,20460590,1000,2.0,did,2.581586350690176,0.5815863506901762,True,,1000,510,490,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,89,20460590,1000,2.0,did_with_covariates,1.9999474540588569,-5.254594114312283e-05,True,,1000,510,490,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,89,20460590,1000,2.0,psm_did,1.981165069060209,-0.01883493093979105,True,,1000,510,490,510.0,248.0,True,ATT,"x1,x2",False,0.001431413566484913,0.035533616003757706,0.0,,,False,{}
B,90,20460591,1000,2.0,psm,2.226945288619166,0.22694528861916607,True,,1000,521,479,521.0,223.0,True,ATT,"x1,x2",False,0.0016556999572325405,0.055566706832850254,0.02495201535508637,,,False,{}
B,90,20460591,1000,2.0,did,2.483886240425395,0.4838862404253952,True,,1000,521,479,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,90,20460591,1000,2.0,did_with_covariates,1.8811501776839843,-0.11884982231601571,True,,1000,521,479,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,90,20460591,1000,2.0,psm_did,1.9062113636799245,-0.0937886363200755,True,,1000,521,479,521.0,223.0,True,ATT,"x1,x2",False,0.0016556999572325405,0.055566706832850254,0.02495201535508637,,,False,{}
B,91,20460592,1000,2.0,psm,2.732961514280806,0.7329615142808059,True,,1000,490,510,490.0,241.0,True,ATT,"x1,x2",False,0.0014288280578609689,0.04890420080576907,0.012244897959183673,,,False,{}
B,91,20460592,1000,2.0,did,2.6562233277788954,0.6562233277788954,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,91,20460592,1000,2.0,did_with_covariates,2.057080622396451,0.05708062239645084,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,91,20460592,1000,2.0,psm_did,2.1406593127842464,0.14065931278424637,True,,1000,490,510,490.0,241.0,True,ATT,"x1,x2",False,0.0014288280578609689,0.04890420080576907,0.012244897959183673,,,False,{}
B,92,20460593,1000,2.0,psm,2.4267889899351545,0.42678898993515446,True,,1000,473,527,473.0,252.0,True,ATT,"x1,x2",False,0.001358948962396601,0.0564874572595262,0.012684989429175475,,,False,{}
B,92,20460593,1000,2.0,did,2.576943374375814,0.5769433743758139,True,,1000,473,527,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,92,20460593,1000,2.0,did_with_covariates,2.0401545042234934,0.040154504223493426,True,,1000,473,527,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,92,20460593,1000,2.0,psm_did,2.0783369922608474,0.07833699226084745,True,,1000,473,527,473.0,252.0,True,ATT,"x1,x2",False,0.001358948962396601,0.0564874572595262,0.012684989429175475,,,False,{}
B,93,20460594,1000,2.0,psm,2.4872204086766487,0.48722040867664873,True,,1000,509,491,509.0,248.0,True,ATT,"x1,x2",False,0.0011549440244365376,0.03741781969685709,0.005893909626719057,,,False,{}
B,93,20460594,1000,2.0,did,2.581564753462684,0.581564753462684,True,,1000,509,491,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,93,20460594,1000,2.0,did_with_covariates,2.0781065930157387,0.07810659301573875,True,,1000,509,491,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,93,20460594,1000,2.0,psm_did,2.191612750380215,0.19161275038021497,True,,1000,509,491,509.0,248.0,True,ATT,"x1,x2",False,0.0011549440244365376,0.03741781969685709,0.005893909626719057,,,False,{}
B,94,20460595,1000,2.0,psm,2.4273754994346213,0.4273754994346213,True,,1000,513,487,513.0,239.0,True,ATT,"x1,x2",False,0.0011296985066915858,0.019385639156148216,0.0,,,False,{}
B,94,20460595,1000,2.0,did,2.504819591153322,0.5048195911533222,True,,1000,513,487,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,94,20460595,1000,2.0,did_with_covariates,1.9969686976639864,-0.003031302336013564,True,,1000,513,487,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,94,20460595,1000,2.0,psm_did,1.9646148969789774,-0.0353851030210226,True,,1000,513,487,513.0,239.0,True,ATT,"x1,x2",False,0.0011296985066915858,0.019385639156148216,0.0,,,False,{}
B,95,20460596,1000,2.0,psm,2.6529413181264516,0.6529413181264516,True,,1000,501,499,501.0,237.0,True,ATT,"x1,x2",False,0.001961630322777106,0.06167275943209183,0.03592814371257485,,,False,{}
B,95,20460596,1000,2.0,did,2.654720080315667,0.6547200803156672,True,,1000,501,499,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,95,20460596,1000,2.0,did_with_covariates,1.9520437844093892,-0.04795621559061081,True,,1000,501,499,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,95,20460596,1000,2.0,psm_did,2.051838566682379,0.05183856668237885,True,,1000,501,499,501.0,237.0,True,ATT,"x1,x2",False,0.001961630322777106,0.06167275943209183,0.03592814371257485,,,False,{}
B,96,20460597,1000,2.0,psm,2.355181182274255,0.3551811822742552,True,,1000,477,523,477.0,251.0,True,ATT,"x1,x2",False,0.0009967789685280937,0.047784901057078,0.0020964360587002098,,,False,{}
B,96,20460597,1000,2.0,did,2.4308124632992616,0.4308124632992616,True,,1000,477,523,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,96,20460597,1000,2.0,did_with_covariates,1.8528373118425796,-0.1471626881574204,True,,1000,477,523,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,96,20460597,1000,2.0,psm_did,1.855934164112958,-0.14406583588704192,True,,1000,477,523,477.0,251.0,True,ATT,"x1,x2",False,0.0009967789685280937,0.047784901057078,0.0020964360587002098,,,False,{}
B,97,20460598,1000,2.0,psm,2.3771420605115043,0.37714206051150434,True,,1000,490,510,490.0,244.0,True,ATT,"x1,x2",False,0.0013608619264606377,0.057045088410981215,0.02040816326530612,,,False,{}
B,97,20460598,1000,2.0,did,2.7009913995565666,0.7009913995565666,True,,1000,490,510,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,97,20460598,1000,2.0,did_with_covariates,2.101416777095651,0.10141677709565089,True,,1000,490,510,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,97,20460598,1000,2.0,psm_did,2.146784754290757,0.1467847542907572,True,,1000,490,510,490.0,244.0,True,ATT,"x1,x2",False,0.0013608619264606377,0.057045088410981215,0.02040816326530612,,,False,{}
B,98,20460599,1000,2.0,psm,2.3387055278254105,0.3387055278254105,True,,1000,474,526,474.0,249.0,True,ATT,"x1,x2",False,0.002365068557758775,0.08585699345024411,0.04852320675105485,,,False,{}
B,98,20460599,1000,2.0,did,2.411769625963939,0.41176962596393896,True,,1000,474,526,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,98,20460599,1000,2.0,did_with_covariates,1.8451358397096995,-0.15486416029030048,True,,1000,474,526,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,98,20460599,1000,2.0,psm_did,1.771102800975089,-0.2288971990249109,True,,1000,474,526,474.0,249.0,True,ATT,"x1,x2",False,0.002365068557758775,0.08585699345024411,0.04852320675105485,,,False,{}
B,99,20460600,1000,2.0,psm,2.3890047582754534,0.38900475827545344,True,,1000,509,491,509.0,253.0,True,ATT,"x1,x2",False,0.0013499781342041339,0.038471690841187844,0.01768172888015717,,,False,{}
B,99,20460600,1000,2.0,did,2.6289192753572816,0.6289192753572816,True,,1000,509,491,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,99,20460600,1000,2.0,did_with_covariates,2.0623230441265203,0.062323044126520344,True,,1000,509,491,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,99,20460600,1000,2.0,psm_did,2.076623428431716,0.07662342843171599,True,,1000,509,491,509.0,253.0,True,ATT,"x1,x2",False,0.0013499781342041339,0.038471690841187844,0.01768172888015717,,,False,{}
B,100,20460601,1000,2.0,psm,2.515131607647447,0.5151316076474468,True,,1000,500,500,500.0,248.0,True,ATT,"x1,x2",False,0.001313898295543305,0.04952929894260483,0.016,,,False,{}
B,100,20460601,1000,2.0,did,2.5180813827204007,0.5180813827204007,True,,1000,500,500,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,100,20460601,1000,2.0,did_with_covariates,2.0157097205219636,0.01570972052196362,True,,1000,500,500,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,100,20460601,1000,2.0,psm_did,2.052717921562159,0.05271792156215893,True,,1000,500,500,500.0,248.0,True,ATT,"x1,x2",False,0.001313898295543305,0.04952929894260483,0.016,,,False,{}
B,101,20460602,1000,2.0,psm,2.489456241268537,0.4894562412685368,True,,1000,482,518,482.0,237.0,True,ATT,"x1,x2",False,0.0014590427027359112,0.02433718042118349,0.004149377593360996,,,False,{}
B,101,20460602,1000,2.0,did,2.532836184701771,0.5328361847017709,True,,1000,482,518,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
B,101,20460602,1000,2.0,did_with_covariates,1.973631189696303,-0.026368810303696977,True,,1000,482,518,,,False,ATE/ATT under constant tau,"x1,x2",False,,,,,delta_y ~ treated + x1 + x2,False,{}
B,101,20460602,1000,2.0,psm_did,2.0789395625043654,0.0789395625043654,True,,1000,482,518,482.0,237.0,True,ATT,"x1,x2",False,0.0014590427027359112,0.02433718042118349,0.004149377593360996,,,False,{}
B,102,20460603,1000,2.0,psm,2.484245994234303,0.4842459942343029,True,,1000,522,478,522.0,255.0,True,ATT,"x1,x2",False,0.0011025401709548973,0.020249621728491762,0.0019157088122605363,,,False,{}
B,102,20460603,1000,2.0,did,2.5998552983923173,0.5998552983923173,True,,1000,522,478,,,False,ATE/ATT under constant tau,,False,,,,,delta_y ~ treated,False,{}
